lan,kommun,deso,lannamn,kommunnamn,regso,age,minst_1_dos,2_doser
01,0114,0114C1120,Stockholm,Upplands Väsby,Vilunda västra,65+,90-100,80-90
17,1763,1763C1030,Värmland,Forshaga,Forshaga-Skived,18-64,80-90,70-80
17,1763,1763C1030,Värmland,Forshaga,Forshaga-Skived,65+,90-100,90-100
01,0114,0114C1110,Stockholm,Upplands Väsby,Runby södra-Ed,18-64,70-80,60-70
01,0114,0114C1110,Stockholm,Upplands Väsby,Runby södra-Ed,65+,80-90,80-90
01,0114,0114C1130,Stockholm,Upplands Väsby,Vilunda östra,18-64,60-70,50-60
01,0114,0114C1130,Stockholm,Upplands Väsby,Vilunda östra,65+,90-100,90-100
19,1961,1961C1010,Västmanland,Hallstahammar,Kolbäck-Sörstafors,18-64,70-80,50-60
19,1961,1961C1010,Västmanland,Hallstahammar,Kolbäck-Sörstafors,65+,90-100,90-100
01,0115,0115C1040,Stockholm,Vallentuna,Vallentuna södra tätort,18-64,80-90,70-80
01,0115,0115C1040,Stockholm,Vallentuna,Vallentuna södra tätort,65+,90-100,90-100
01,0139,0139B2060,Stockholm,Upplands-Bro,Norra Bro,18-64,80-90,60-70
01,0139,0139B2060,Stockholm,Upplands-Bro,Norra Bro,65+,90-100,90-100
01,0115,0115C1020,Stockholm,Vallentuna,Vallentuna södra tätort,18-64,80-90,70-80
01,0115,0115C1020,Stockholm,Vallentuna,Vallentuna södra tätort,65+,90-100,90-100
17,1780,1780A0050,Värmland,Karlstad,Edsgatan norra-Vallargärdet-Vallargärdets omland,18-64,90-100,70-80
17,1780,1780A0050,Värmland,Karlstad,Edsgatan norra-Vallargärdet-Vallargärdets omland,65+,90-100,90-100
01,0117,0117C1190,Stockholm,Österåker,Skånsta-Singö,18-64,70-80,60-70
01,0117,0117C1190,Stockholm,Österåker,Skånsta-Singö,65+,90-100,90-100
17,1760,1760C1010,Värmland,Storfors,Storfors centralort,18-64,80-90,60-70
17,1760,1760C1010,Värmland,Storfors,Storfors centralort,65+,90-100,90-100
01,0114,0114C1150,Stockholm,Upplands Väsby,Vilunda västra,18-64,70-80,50-60
01,0114,0114C1150,Stockholm,Upplands Väsby,Vilunda västra,65+,90-100,90-100
01,0114,0114C1200,Stockholm,Upplands Väsby,Vilunda östra,18-64,50-60,40-50
01,0114,0114C1200,Stockholm,Upplands Väsby,Vilunda östra,65+,80-90,80-90
01,0139,0139B2040,Stockholm,Upplands-Bro,Södra Bro-Önsta,18-64,60-70,40-50
01,0139,0139B2040,Stockholm,Upplands-Bro,Södra Bro-Önsta,65+,90-100,80-90
03,0380,0380C1500,Uppsala,Uppsala,Östra Stenhagen-Kvarnbo,18-64,70-80,60-70
03,0380,0380C1500,Uppsala,Uppsala,Östra Stenhagen-Kvarnbo,65+,90-100,80-90
01,0117,0117C1200,Stockholm,Österåker,Stava-Smedby-Sjökarby,18-64,80-90,60-70
01,0117,0117C1200,Stockholm,Österåker,Stava-Smedby-Sjökarby,65+,90-100,80-90
17,1715,1715C1030,Värmland,Kil,Fryksta-Vikstad,18-64,90-100,70-80
17,1715,1715C1030,Värmland,Kil,Fryksta-Vikstad,65+,90-100,90-100
17,1765,1765B2010,Värmland,Årjäng,Töcksfors,18-64,70-80,60-70
17,1765,1765B2010,Värmland,Årjäng,Töcksfors,65+,90-100,80-90
17,1715,1715C1040,Värmland,Kil,Fryksta-Vikstad,18-64,90-100,80-90
17,1715,1715C1040,Värmland,Kil,Fryksta-Vikstad,65+,90-100,90-100
01,0114,0114C1160,Stockholm,Upplands Väsby,Runby norra,18-64,70-80,50-60
01,0114,0114C1160,Stockholm,Upplands Väsby,Runby norra,65+,80-90,80-90
01,0114,0114C1170,Stockholm,Upplands Väsby,Skälby-Brunnby Vik,18-64,70-80,50-60
01,0114,0114C1170,Stockholm,Upplands Väsby,Skälby-Brunnby Vik,65+,90-100,80-90
01,0114,0114C1190,Stockholm,Upplands Väsby,Skälby-Brunnby Vik,18-64,70-80,50-60
01,0114,0114C1190,Stockholm,Upplands Väsby,Skälby-Brunnby Vik,65+,80-90,80-90
01,0114,0114C1180,Stockholm,Upplands Väsby,Hammarby-Vaxmyra,18-64,70-80,60-70
01,0114,0114C1180,Stockholm,Upplands Väsby,Hammarby-Vaxmyra,65+,90-100,90-100
01,0115,0115C1090,Stockholm,Vallentuna,Vallentuna centrala tätort,18-64,70-80,50-60
01,0115,0115C1090,Stockholm,Vallentuna,Vallentuna centrala tätort,65+,90-100,80-90
01,0115,0115C1060,Stockholm,Vallentuna,Vallentuna centrala tätort,18-64,70-80,50-60
01,0115,0115C1060,Stockholm,Vallentuna,Vallentuna centrala tätort,65+,90-100,90-100
01,0115,0115C1070,Stockholm,Vallentuna,Vallentuna centrala tätort,18-64,60-70,40-50
01,0115,0115C1070,Stockholm,Vallentuna,Vallentuna centrala tätort,65+,80-90,80-90
01,0120,0120A0010,Stockholm,Värmdö,Norra Värdölandet-Skärgården,18-64,70-80,60-70
01,0120,0120A0010,Stockholm,Värmdö,Norra Värdölandet-Skärgården,65+,90-100,90-100
18,1885,1885A0020,Örebro,Lindesberg,Frövi landsbygd,18-64,70-80,70-80
18,1885,1885A0020,Örebro,Lindesberg,Frövi landsbygd,65+,90-100,90-100
01,0114,0114C1140,Stockholm,Upplands Väsby,Odenslunda norra-Frestaby-Ekeby,18-64,80-90,60-70
01,0114,0114C1140,Stockholm,Upplands Väsby,Odenslunda norra-Frestaby-Ekeby,65+,90-100,90-100
17,1715,1715A0010,Värmland,Kil,Kils omland,18-64,80-90,70-80
17,1715,1715A0010,Värmland,Kil,Kils omland,65+,90-100,90-100
01,0115,0115C1050,Stockholm,Vallentuna,Vallentuna östra tätort,18-64,80-90,70-80
01,0115,0115C1050,Stockholm,Vallentuna,Vallentuna östra tätort,65+,90-100,90-100
17,1765,1765A0020,Värmland,Årjäng,Trankil-Blomskog-Silbodal-Sillerud,18-64,80-90,70-80
17,1765,1765A0020,Värmland,Årjäng,Trankil-Blomskog-Silbodal-Sillerud,65+,90-100,80-90
03,0305,0305C1040,Uppsala,Håbo,Centrala Bålsta-Mansängen,18-64,70-80,50-60
03,0305,0305C1040,Uppsala,Håbo,Centrala Bålsta-Mansängen,65+,90-100,90-100
18,1884,1884A0010,Örebro,Nora,Nora landsbygd söder,18-64,80-90,70-80
18,1884,1884A0010,Örebro,Nora,Nora landsbygd söder,65+,90-100,90-100
19,1980,1980C1010,Västmanland,Västerås,Enhagen-Barkarö,18-64,90-100,70-80
19,1980,1980C1010,Västmanland,Västerås,Enhagen-Barkarö,65+,90-100,90-100
01,0115,0115C1080,Stockholm,Vallentuna,Vallentuna västra tätort,18-64,80-90,70-80
01,0115,0115C1080,Stockholm,Vallentuna,Vallentuna västra tätort,65+,90-100,90-100
19,1980,1980C1020,Västmanland,Västerås,Enhagen-Barkarö,18-64,90-100,70-80
19,1980,1980C1020,Västmanland,Västerås,Enhagen-Barkarö,65+,90-100,90-100
17,1780,1780A0020,Värmland,Karlstad,Väse-Karlstads östra landsbygd,18-64,80-90,70-80
17,1780,1780A0020,Värmland,Karlstad,Väse-Karlstads östra landsbygd,65+,90-100,90-100
19,1961,1961C1060,Västmanland,Hallstahammar,Barnängen-Centrum-Trollebo,18-64,70-80,50-60
19,1961,1961C1060,Västmanland,Hallstahammar,Barnängen-Centrum-Trollebo,65+,90-100,80-90
03,0380,0380C1480,Uppsala,Uppsala,Kungsängen,18-64,80-90,70-80
03,0380,0380C1480,Uppsala,Uppsala,Kungsängen,65+,90-100,90-100
01,0114,0114C1220,Stockholm,Upplands Väsby,Hammarby-Vaxmyra,18-64,60-70,50-60
01,0114,0114C1220,Stockholm,Upplands Väsby,Hammarby-Vaxmyra,65+,80-90,80-90
17,1764,1764A0020,Värmland,Grums,Borgvik-Värmskog-Skruvstad,18-64,80-90,70-80
17,1764,1764A0020,Värmland,Grums,Borgvik-Värmskog-Skruvstad,65+,90-100,90-100
19,1980,1980C1050,Västmanland,Västerås,Västra Bäckby-Nordöstra Skälby,18-64,70-80,50-60
19,1980,1980C1050,Västmanland,Västerås,Västra Bäckby-Nordöstra Skälby,65+,90-100,90-100
03,0380,0380C1520,Uppsala,Uppsala,Studentstaden,18-64,80-90,50-60
03,0380,0380C1520,Uppsala,Uppsala,Studentstaden,65+,90-100,90-100
03,0305,0305C1010,Uppsala,Håbo,Södra Bålsta-Kalmar landsbygd,18-64,80-90,70-80
03,0305,0305C1010,Uppsala,Håbo,Södra Bålsta-Kalmar landsbygd,65+,90-100,90-100
19,1961,1961A0010,Västmanland,Hallstahammar,Strömsholm-Säby,18-64,80-90,60-70
19,1961,1961A0010,Västmanland,Hallstahammar,Strömsholm-Säby,65+,90-100,80-90
01,0115,0115C1110,Stockholm,Vallentuna,Vallentuna centrala tätort,18-64,70-80,60-70
01,0115,0115C1110,Stockholm,Vallentuna,Vallentuna centrala tätort,65+,80-90,80-90
19,1980,1980B5010,Västmanland,Västerås,Dingtuna,18-64,80-90,60-70
19,1980,1980B5010,Västmanland,Västerås,Dingtuna,65+,90-100,90-100
01,0115,0115C1100,Stockholm,Vallentuna,Vallentuna östra tätort,18-64,80-90,60-70
01,0115,0115C1100,Stockholm,Vallentuna,Vallentuna östra tätort,65+,90-100,80-90
19,1980,1980A0010,Västmanland,Västerås,Västerås västra landsbygd,18-64,80-90,70-80
19,1980,1980A0010,Västmanland,Västerås,Västerås västra landsbygd,65+,90-100,90-100
03,0305,0305C1030,Uppsala,Håbo,Västerdalen-Eneby-Väppebyberget,18-64,80-90,60-70
03,0305,0305C1030,Uppsala,Håbo,Västerdalen-Eneby-Väppebyberget,65+,90-100,90-100
19,1961,1961C1020,Västmanland,Hallstahammar,Kolbäck-Sörstafors,18-64,80-90,60-70
19,1961,1961C1020,Västmanland,Hallstahammar,Kolbäck-Sörstafors,65+,90-100,90-100
18,1885,1885C1010,Örebro,Lindesberg,Lindesberg södra,18-64,70-80,70-80
18,1885,1885C1010,Örebro,Lindesberg,Lindesberg södra,65+,90-100,90-100
01,0115,0115C1130,Stockholm,Vallentuna,Vallentuna västra tätort,18-64,80-90,70-80
01,0115,0115C1130,Stockholm,Vallentuna,Vallentuna västra tätort,65+,90-100,90-100
03,0380,0380C2030,Uppsala,Uppsala,Norra Sala backe,18-64,80-90,70-80
03,0380,0380C2030,Uppsala,Uppsala,Norra Sala backe,65+,90-100,90-100
03,0380,0380C2070,Uppsala,Uppsala,Västra Svartbäcken-Tuna backar,18-64,80-90,70-80
03,0380,0380C2070,Uppsala,Uppsala,Västra Svartbäcken-Tuna backar,65+,90-100,90-100
01,0115,0115C1120,Stockholm,Vallentuna,Vallentuna östra tätort,18-64,80-90,60-70
01,0115,0115C1120,Stockholm,Vallentuna,Vallentuna östra tätort,65+,90-100,90-100
03,0305,0305C1060,Uppsala,Håbo,Västerhagen-Västerängen,18-64,80-90,60-70
03,0305,0305C1060,Uppsala,Håbo,Västerhagen-Västerängen,65+,90-100,90-100
21,2180,2180C1410,Gävleborg,Gävle,Sätra,18-64,70-80,50-60
21,2180,2180C1410,Gävleborg,Gävle,Sätra,65+,90-100,80-90
21,2180,2180A0020,Gävleborg,Gävle,Furuvik-Sälgsjön,18-64,80-90,60-70
21,2180,2180A0020,Gävleborg,Gävle,Furuvik-Sälgsjön,65+,80-90,80-90
20,2029,2029C1030,Dalarna,Leksand,Åkerö-Västanvik-Häradsbygden,18-64,80-90,70-80
20,2029,2029C1030,Dalarna,Leksand,Åkerö-Västanvik-Häradsbygden,65+,90-100,90-100
19,1980,1980C1110,Västmanland,Västerås,Västra Bäckby-Nordöstra Skälby,18-64,70-80,50-60
19,1980,1980C1110,Västmanland,Västerås,Västra Bäckby-Nordöstra Skälby,65+,90-100,90-100
03,0305,0305C1050,Uppsala,Håbo,Skörby-Gillmarken-Åkerby,18-64,80-90,70-80
03,0305,0305C1050,Uppsala,Håbo,Skörby-Gillmarken-Åkerby,65+,90-100,90-100
01,0114,0114A0010,Stockholm,Upplands Väsby,Upplands Väsby omland,18-64,70-80,60-70
01,0114,0114A0010,Stockholm,Upplands Väsby,Upplands Väsby omland,65+,90-100,80-90
19,1983,1983B2010,Västmanland,Köping,Kolsva,18-64,70-80,50-60
19,1983,1983B2010,Västmanland,Köping,Kolsva,65+,90-100,80-90
18,1885,1885C1020,Örebro,Lindesberg,Lindesberg sydöstra,18-64,80-90,70-80
18,1885,1885C1020,Örebro,Lindesberg,Lindesberg sydöstra,65+,90-100,90-100
03,0305,0305C1070,Uppsala,Håbo,Norra Ullevi-Södra Ullevi-Åsen,18-64,80-90,70-80
03,0305,0305C1070,Uppsala,Håbo,Norra Ullevi-Södra Ullevi-Åsen,65+,90-100,90-100
17,1760,1760A0010,Värmland,Storfors,Storfors tätorter-Storfors landsbygd,18-64,80-90,70-80
17,1760,1760A0010,Värmland,Storfors,Storfors tätorter-Storfors landsbygd,65+,90-100,90-100
19,1980,1980C1040,Västmanland,Västerås,Västra Skälby,18-64,70-80,60-70
19,1980,1980C1040,Västmanland,Västerås,Västra Skälby,65+,90-100,90-100
19,1980,1980C1070,Västmanland,Västerås,Västra Hammarby,18-64,60-70,40-50
19,1980,1980C1070,Västmanland,Västerås,Västra Hammarby,65+,90-100,80-90
19,1980,1980C1030,Västmanland,Västerås,Hacksta-Stohagen,18-64,70-80,50-60
19,1980,1980C1030,Västmanland,Västerås,Hacksta-Stohagen,65+,90-100,80-90
19,1980,1980C1090,Västmanland,Västerås,Östra hamnen-Öster Mälarstrand,18-64,80-90,70-80
19,1980,1980C1090,Västmanland,Västerås,Östra hamnen-Öster Mälarstrand,65+,90-100,90-100
19,1980,1980C1080,Västmanland,Västerås,Västra Bäckby-Nordöstra Skälby,18-64,70-80,60-70
19,1980,1980C1080,Västmanland,Västerås,Västra Bäckby-Nordöstra Skälby,65+,90-100,90-100
01,0115,0115B3010,Stockholm,Vallentuna,Karby-Brottby,18-64,70-80,50-60
01,0115,0115B3010,Stockholm,Vallentuna,Karby-Brottby,65+,90-100,90-100
19,1980,1980C1120,Västmanland,Västerås,Hammarby Stadshage-Östra Hammarby-Södra Vetterstorp,18-64,70-80,50-60
19,1980,1980C1120,Västmanland,Västerås,Hammarby Stadshage-Östra Hammarby-Södra Vetterstorp,65+,90-100,90-100
19,1980,1980C1100,Västmanland,Västerås,Östra Bäckby,18-64,50-60,30-40
19,1980,1980C1100,Västmanland,Västerås,Östra Bäckby,65+,80-90,80-90
19,1980,1980C1170,Västmanland,Västerås,Hammarby Stadshage-Östra Hammarby-Södra Vetterstorp,18-64,60-70,40-50
19,1980,1980C1170,Västmanland,Västerås,Hammarby Stadshage-Östra Hammarby-Södra Vetterstorp,65+,90-100,90-100
03,0305,0305C1080,Uppsala,Håbo,Västerskog-Graneberg,18-64,80-90,60-70
03,0305,0305C1080,Uppsala,Håbo,Västerskog-Graneberg,65+,90-100,90-100
25,2514,2514C1050,Norrbotten,Kalix,Kalix västra,18-64,80-90,60-70
25,2514,2514C1050,Norrbotten,Kalix,Kalix västra,65+,90-100,90-100
24,2482,2482C1270,Västerbotten,Skellefteå,Sjungande dalen-Västra Norrböle,18-64,70-80,40-50
24,2482,2482C1270,Västerbotten,Skellefteå,Sjungande dalen-Västra Norrböle,65+,90-100,90-100
19,1983,1983B2020,Västmanland,Köping,Kolsva,18-64,70-80,60-70
19,1983,1983B2020,Västmanland,Köping,Kolsva,65+,90-100,80-90
19,1980,1980C1130,Västmanland,Västerås,Annedal-Sydvästra centrum,18-64,80-90,70-80
19,1980,1980C1130,Västmanland,Västerås,Annedal-Sydvästra centrum,65+,90-100,90-100
18,1885,1885C1030,Örebro,Lindesberg,Lindesberg västra,18-64,80-90,70-80
18,1885,1885C1030,Örebro,Lindesberg,Lindesberg västra,65+,90-100,90-100
19,1980,1980C1150,Västmanland,Västerås,Östra hamnen-Öster Mälarstrand,18-64,80-90,60-70
19,1980,1980C1150,Västmanland,Västerås,Östra hamnen-Öster Mälarstrand,65+,90-100,90-100
19,1980,1980C1180,Västmanland,Västerås,Östra Bäckby,18-64,50-60,30-40
19,1980,1980C1180,Västmanland,Västerås,Östra Bäckby,65+,90-100,90-100
19,1980,1980C1210,Västmanland,Västerås,Östra Viksäng,18-64,80-90,60-70
19,1980,1980C1210,Västmanland,Västerås,Östra Viksäng,65+,90-100,80-90
19,1980,1980C1240,Västmanland,Västerås,Östra Viksäng,18-64,70-80,60-70
19,1980,1980C1240,Västmanland,Västerås,Östra Viksäng,65+,90-100,90-100
01,0139,0139A0010,Stockholm,Upplands-Bro,Upplands-Bro södra omland,18-64,70-80,60-70
01,0139,0139A0010,Stockholm,Upplands-Bro,Upplands-Bro södra omland,65+,90-100,90-100
19,1980,1980C1220,Västmanland,Västerås,Östra hamnen-Öster Mälarstrand,18-64,80-90,70-80
19,1980,1980C1220,Västmanland,Västerås,Östra hamnen-Öster Mälarstrand,65+,90-100,90-100
18,1885,1885C1040,Örebro,Lindesberg,Lindesberg norra,18-64,80-90,70-80
18,1885,1885C1040,Örebro,Lindesberg,Lindesberg norra,65+,90-100,90-100
19,1980,1980C1200,Västmanland,Västerås,Västra Råby,18-64,50-60,30-40
19,1980,1980C1200,Västmanland,Västerås,Västra Råby,65+,80-90,80-90
19,1980,1980C1230,Västmanland,Västerås,Västra centrum-Västermalm-Almelund,18-64,70-80,60-70
19,1980,1980C1230,Västmanland,Västerås,Västra centrum-Västermalm-Almelund,65+,90-100,90-100
19,1980,1980C1260,Västmanland,Västerås,Västra centrum-Västermalm-Almelund,18-64,70-80,50-60
19,1980,1980C1260,Västmanland,Västerås,Västra centrum-Västermalm-Almelund,65+,90-100,90-100
19,1980,1980C1290,Västmanland,Västerås,Västra Viksäng-Kungsängen-Ängsgärdet,18-64,60-70,40-50
19,1980,1980C1290,Västmanland,Västerås,Västra Viksäng-Kungsängen-Ängsgärdet,65+,90-100,80-90
17,1780,1780B3010,Värmland,Karlstad,Molkom-Blombacka,18-64,70-80,60-70
17,1780,1780B3010,Värmland,Karlstad,Molkom-Blombacka,65+,90-100,90-100
19,1980,1980C1250,Västmanland,Västerås,Södra Jakobsberg,18-64,80-90,70-80
19,1980,1980C1250,Västmanland,Västerås,Södra Jakobsberg,65+,90-100,90-100
19,1980,1980C1270,Västmanland,Västerås,Östra Råby-Norra Vetterstorp,18-64,60-70,40-50
19,1980,1980C1270,Västmanland,Västerås,Östra Råby-Norra Vetterstorp,65+,80-90,80-90
19,1980,1980C1330,Västmanland,Västerås,Hemdal-Klockartorpet,18-64,70-80,60-70
19,1980,1980C1330,Västmanland,Västerås,Hemdal-Klockartorpet,65+,90-100,80-90
19,1980,1980B3010,Västmanland,Västerås,Irsta,18-64,80-90,70-80
19,1980,1980B3010,Västmanland,Västerås,Irsta,65+,90-100,90-100
19,1980,1980C1280,Västmanland,Västerås,Vetterslund-Nordöstra Råby,18-64,70-80,50-60
19,1980,1980C1280,Västmanland,Västerås,Vetterslund-Nordöstra Råby,65+,90-100,80-90
18,1885,1885C1050,Örebro,Lindesberg,Lindesberg nordöstra,18-64,60-70,50-60
18,1885,1885C1050,Örebro,Lindesberg,Lindesberg nordöstra,65+,90-100,90-100
19,1980,1980C1350,Västmanland,Västerås,Herrgärdet-Kyrkbacken,18-64,70-80,50-60
19,1980,1980C1350,Västmanland,Västerås,Herrgärdet-Kyrkbacken,65+,90-100,90-100
19,1980,1980C1340,Västmanland,Västerås,Västra Pettersberg-Södra Vallby-Källtorp,18-64,40-50,30-40
19,1980,1980C1340,Västmanland,Västerås,Västra Pettersberg-Södra Vallby-Källtorp,65+,80-90,70-80
03,0380,0380C1530,Uppsala,Uppsala,Uppsala centrum,18-64,80-90,60-70
03,0380,0380C1530,Uppsala,Uppsala,Uppsala centrum,65+,90-100,90-100
18,1864,1864C1020,Örebro,Ljusnarsberg,Kopparberg City,18-64,60-70,50-60
18,1864,1864C1020,Örebro,Ljusnarsberg,Kopparberg City,65+,80-90,80-90
01,0191,0191B3010,Stockholm,Sigtuna,Rosersberg,18-64,70-80,60-70
01,0191,0191B3010,Stockholm,Sigtuna,Rosersberg,65+,90-100,90-100
19,1980,1980B3020,Västmanland,Västerås,Irsta,18-64,90-100,70-80
19,1980,1980B3020,Västmanland,Västerås,Irsta,65+,90-100,90-100
19,1980,1980C1370,Västmanland,Västerås,Kopparlunden-Östermalm,18-64,70-80,50-60
19,1980,1980C1370,Västmanland,Västerås,Kopparlunden-Östermalm,65+,90-100,80-90
03,0381,0381B3010,Uppsala,Enköping,Bredsand-Haga,18-64,80-90,70-80
03,0381,0381B3010,Uppsala,Enköping,Bredsand-Haga,65+,90-100,90-100
19,1980,1980C1380,Västmanland,Västerås,Östra Pettersberg-Trumslagarbacken-Lustigkulla,18-64,70-80,50-60
19,1980,1980C1380,Västmanland,Västerås,Östra Pettersberg-Trumslagarbacken-Lustigkulla,65+,90-100,80-90
19,1980,1980C1390,Västmanland,Västerås,Blåsbo-Norrmalm,18-64,80-90,60-70
19,1980,1980C1390,Västmanland,Västerås,Blåsbo-Norrmalm,65+,90-100,80-90
19,1980,1980C1430,Västmanland,Västerås,Skiljeboplatsen,18-64,70-80,50-60
19,1980,1980C1430,Västmanland,Västerås,Skiljeboplatsen,65+,90-100,90-100
17,1763,1763B2020,Värmland,Forshaga,Deje-Dejefors,18-64,80-90,70-80
17,1763,1763B2020,Värmland,Forshaga,Deje-Dejefors,65+,90-100,90-100
03,0380,0380C2020,Uppsala,Uppsala,Västra Kapellgärdet,18-64,80-90,70-80
03,0380,0380C2020,Uppsala,Uppsala,Västra Kapellgärdet,65+,90-100,90-100
03,0380,0380C2080,Uppsala,Uppsala,Löten,18-64,70-80,50-60
03,0380,0380C2080,Uppsala,Uppsala,Löten,65+,90-100,90-100
03,0380,0380C2120,Uppsala,Uppsala,Löten,18-64,80-90,60-70
03,0380,0380C2120,Uppsala,Uppsala,Löten,65+,90-100,90-100
03,0380,0380C2100,Uppsala,Uppsala,Västra Gränby,18-64,60-70,40-50
03,0380,0380C2100,Uppsala,Uppsala,Västra Gränby,65+,90-100,80-90
17,1763,1763B2010,Värmland,Forshaga,Deje-Dejefors,18-64,70-80,60-70
17,1763,1763B2010,Värmland,Forshaga,Deje-Dejefors,65+,90-100,90-100
19,1980,1980C1300,Västmanland,Västerås,Skiljebo-Södra Brandthovda-Hälla,18-64,80-90,70-80
19,1980,1980C1300,Västmanland,Västerås,Skiljebo-Södra Brandthovda-Hälla,65+,90-100,90-100
19,1980,1980C1410,Västmanland,Västerås,Hemdal-Klockartorpet,18-64,70-80,60-70
19,1980,1980C1410,Västmanland,Västerås,Hemdal-Klockartorpet,65+,90-100,80-90
03,0381,0381A0020,Uppsala,Enköping,Åsunda,18-64,80-90,70-80
03,0381,0381A0020,Uppsala,Enköping,Åsunda,65+,90-100,90-100
19,1980,1980C1400,Västmanland,Västerås,Västra Pettersberg-Södra Vallby-Källtorp,18-64,40-50,30-40
19,1980,1980C1400,Västmanland,Västerås,Västra Pettersberg-Södra Vallby-Källtorp,65+,80-90,80-90
19,1980,1980C1420,Västmanland,Västerås,Aroslund-Karlsdal,18-64,70-80,50-60
19,1980,1980C1420,Västmanland,Västerås,Aroslund-Karlsdal,65+,90-100,80-90
17,1784,1784A0010,Värmland,Arvika,Glava,18-64,80-90,70-80
17,1784,1784A0010,Värmland,Arvika,Glava,65+,90-100,90-100
22,2281,2281C1110,Västernorrland,Sundsvall,Västermalm,18-64,80-90,50-60
22,2281,2281C1110,Västernorrland,Sundsvall,Västermalm,65+,90-100,90-100
19,1980,1980C1440,Västmanland,Västerås,Aroslund-Karlsdal,18-64,80-90,50-60
19,1980,1980C1440,Västmanland,Västerås,Aroslund-Karlsdal,65+,90-100,90-100
19,1980,1980C1450,Västmanland,Västerås,Haga-Sandgärdet,18-64,70-80,50-60
19,1980,1980C1450,Västmanland,Västerås,Haga-Sandgärdet,65+,90-100,80-90
01,0117,0117A0020,Stockholm,Österåker,Ljusterö-omkringliggande skärgård,18-64,70-80,60-70
01,0117,0117A0020,Stockholm,Österåker,Ljusterö-omkringliggande skärgård,65+,90-100,90-100
19,1980,1980C1490,Västmanland,Västerås,Malmaberg,18-64,70-80,50-60
19,1980,1980C1490,Västmanland,Västerås,Malmaberg,65+,90-100,80-90
19,1980,1980A0020,Västmanland,Västerås,Västerås östra landsbygd,18-64,80-90,70-80
19,1980,1980A0020,Västmanland,Västerås,Västerås östra landsbygd,65+,90-100,90-100
19,1980,1980C1520,Västmanland,Västerås,Sydvästra Bjurhovda,18-64,60-70,40-50
19,1980,1980C1520,Västmanland,Västerås,Sydvästra Bjurhovda,65+,90-100,80-90
19,1980,1980C1500,Västmanland,Västerås,Malmaberg,18-64,70-80,50-60
19,1980,1980C1500,Västmanland,Västerås,Malmaberg,65+,90-100,80-90
19,1980,1980C1460,Västmanland,Västerås,Gideonsberg-Emaus,18-64,70-80,50-60
19,1980,1980C1460,Västmanland,Västerås,Gideonsberg-Emaus,65+,90-100,90-100
19,1980,1980C1310,Västmanland,Västerås,Erikslund-Eriksborg-Hagaberg,18-64,70-80,60-70
19,1980,1980C1310,Västmanland,Västerås,Erikslund-Eriksborg-Hagaberg,65+,90-100,90-100
19,1980,1980C1510,Västmanland,Västerås,Gideonsberg-Emaus,18-64,70-80,50-60
19,1980,1980C1510,Västmanland,Västerås,Gideonsberg-Emaus,65+,90-100,80-90
19,1961,1961C1050,Västmanland,Hallstahammar,Nibble-Lövboås,18-64,60-70,40-50
19,1961,1961C1050,Västmanland,Hallstahammar,Nibble-Lövboås,65+,90-100,80-90
19,1980,1980C1470,Västmanland,Västerås,Västra Pettersberg-Södra Vallby-Källtorp,18-64,50-60,30-40
